0.0 0
8.1852e-05 4294967295
0.000180346 4294967295
0.00071241 4294967295
0.00172425 4294967295
0.00322515 4294967295
0.00325044 4294967295
0.00475977 4294967295
0.00477663 4294967295
0.00481036 4294967295
0.00778686 4294967295
0.00778686 4294967295
0.00778686 5000
0.0109404 5000
0.0109404 2500
0.0109826 2500
0.0123064 2500
0.0123064 1750
0.0131243 1750
0.0131243 1750
0.0131243 1375
0.0214159 2000
0.0214159 2000
0.0705715 1000
0.0788631 2000
0.0989452 1000
0.107237 2000
0.11855 1000
0.126841 2000
0.13742 1000
0.145712 2000
0.147589 1000
0.155881 2000
0.157067 1000
0.165359 2000
0.176224 1000
0.184516 2000
0.186124 1000
0.194415 2000
0.214691 1000
0.222983 2000
0.224717 1000
0.233008 2000
0.234245 1000
0.242537 2000
0.25288 1000
0.261171 2000
0.263116 1000
0.271408 2000
0.273058 1000
0.281349 2000
0.282173 1000
0.290464 2000
0.291642 1000
0.299933 2000
0.301954 1000
0.310246 2000
0.311828 1000
0.320119 2000
0.330716 1000
0.339007 2000
0.340851 1000
0.349142 2000
0.350632 1000
0.358924 2000
0.369326 1000
0.377617 2000
0.379646 1000
0.387938 2000
0.389335 1000
0.397626 2000
0.408518 1000
0.416809 2000
0.418493 1000
0.426784 2000
0.427911 1000
0.436203 2000
0.437355 1000
0.445647 2000
0.447339 1000
0.45563 2000
0.456951 1000
0.465243 2000
0.475889 1000
0.484181 2000
0.486058 1000
0.49435 2000
0.496312 1000
0.504603 2000
0.506126 1000
0.514418 2000
0.534837 1000
0.543129 2000
0.544635 1000
0.552927 2000
0.56397 1000
0.572262 2000
0.573937 1000
0.582228 2000
0.583945 1000
0.592237 2000
0.593086 1000
0.601377 2000
0.602437 1000
0.610728 2000
0.612682 1000
0.620973 2000
0.622707 1000
0.630999 2000
0.632657 1000
0.640949 2000
0.642109 1000
0.650401 2000
0.661216 1000
0.669508 2000
0.671444 1000
0.679736 2000
0.68147 1000
0.689761 2000
0.719945 1000
0.728237 2000
0.729937 1000
0.738229 2000
0.739136 1000
0.747428 2000
0.758471 1000
0.766763 2000
0.768724 1000
0.777016 2000
0.778615 1000
0.786907 2000
0.80698 1000
0.815272 2000
0.816947 1000
0.825238 2000
0.845624 1000
0.853916 2000
0.855515 1000
0.863806 2000
0.865507 1000
0.873798 2000
0.87549 1000
0.883782 2000
0.885255 1000
0.893546 2000
0.903965 1000
0.912257 2000
0.914193 1000
0.922485 2000
0.924042 1000
0.932333 2000
0.94282 1000
0.951111 2000
0.952871 1000
0.961162 2000
0.962407 1000
0.970699 2000
