0.0 0
0.0001016 4294967295
0.000225035 4294967295
0.000348135 4294967295
0.00035935 4294967295
0.000471235 4294967295
0.00048245 4294967295
0.000493665 4294967295
0.00050488 4294967295
0.000594335 4294967295
0.00060555 4294967295
0.000616765 4294967295
0.00062798 4294967295
0.000639195 4294967295
0.00065041 4294967295
0.000661625 4294967295
0.00067284 4294967295
0.000717435 4294967295
0.00072865 4294967295
0.000739865 4294967295
0.00075108 4294967295
0.000762295 4294967295
0.00077351 4294967295
0.000784725 4294967295
0.00079594 4294967295
0.000807155 4294967295
0.00081837 4294967295
0.000829585 4294967295
0.0008408 4294967295
0.000852015 4294967295
0.00086323 4294967295
0.000874445 4294967295
0.00088566 4294967295
0.000896875 4294967295
0.00090809 4294967295
0.000919305 4294967295
0.00093052 4294967295
0.000941735 4294967295
0.00095295 4294967295
0.000964165 4294967295
0.00097538 4294967295
0.000986595 4294967295
0.00099781 4294967295
0.00100902 4294967295
0.00102024 4294967295
0.00103145 4294967295
0.00104267 4294967295
0.00105389 4294967295
0.0010651 4294967295
0.00107631 4294967295
0.00108753 4294967295
0.00109874 4294967295
0.00110996 4294967295
0.00112117 4294967295
0.00113239 4294967295
0.00114361 4294967295
0.00115482 4294967295
0.00116603 4294967295
0.00117725 4294967295
0.00118847 4294967295
0.00119968 4294967295
0.0012109 4294967295
0.00122211 4294967295
0.00123332 4294967295
0.00124454 4294967295
0.00125575 4294967295
0.00126697 4294967295
0.00127819 4294967295
0.0012894 4294967295
0.00130061 4294967295
0.00131183 4294967295
0.00132304 4294967295
0.00133426 4294967295
0.00134548 4294967295
0.00135669 4294967295
0.0013679 4294967295
0.00137912 4294967295
0.00139033 4294967295
0.00140155 4294967295
0.00141276 4294967295
0.00142398 4294967295
0.0014352 4294967295
0.00144641 4294967295
0.00145762 4294967295
0.00146884 4294967295
0.00148006 4294967295
0.00149127 4294967295
0.00150249 4294967295
0.0015137 4294967295
0.00152491 4294967295
0.00153613 4294967295
0.00154734 4294967295
0.00155856 4294967295
0.00156978 4294967295
0.00158099 4294967295
0.0015922 4294967295
0.00160342 4294967295
0.00161463 4294967295
0.00162585 4294967295
0.00163707 4294967295
0.00164828 4294967295
0.00165949 4294967295
0.00167071 4294967295
0.00168192 4294967295
0.00169314 4294967295
0.00170435 4294967295
0.00171557 4294967295
0.00172678 4294967295
0.001738 4294967295
0.00174921 4294967295
0.00176043 4294967295
0.00177165 4294967295
0.00178286 4294967295
0.00179408 4294967295
0.00180529 4294967295
0.0018165 4294967295
0.00182772 4294967295
0.00183893 4294967295
0.00185015 4294967295
0.00186137 4294967295
0.00187258 4294967295
0.00188379 4294967295
0.00189501 4294967295
0.00190623 4294967295
0.00191744 4294967295
0.00192866 4294967295
0.00193987 4294967295
0.00195108 4294967295
0.0019623 4294967295
0.00197351 4294967295
0.00198473 4294967295
0.00199594 4294967295
0.00200716 4294967295
0.00201838 4294967295
0.00202959 4294967295
0.00204081 4294967295
0.00205202 4294967295
0.00206324 4294967295
0.00207445 4294967295
0.00208567 4294967295
0.00209688 4294967295
0.00210809 4294967295
0.00211931 4294967295
0.00213052 4294967295
0.00214174 4294967295
0.00215295 4294967295
0.00216417 4294967295
0.00217539 4294967295
0.0021866 4294967295
0.00219782 4294967295
0.00220903 4294967295
0.00222025 4294967295
0.00223146 4294967295
0.00224267 4294967295
0.00225389 4294967295
0.0022651 4294967295
0.00227632 4294967295
0.00228753 4294967295
0.00229875 4294967295
0.00230996 4294967295
0.00232118 4294967295
0.0023324 4294967295
0.00234361 4294967295
0.00235483 4294967295
0.00236604 4294967295
0.00237725 4294967295
0.00238847 4294967295
0.00239968 4294967295
0.0024109 4294967295
0.00242211 4294967295
0.00243333 4294967295
0.00244454 4294967295
0.00245576 4294967295
0.00246698 4294967295
0.00247819 4294967295
0.00248941 4294967295
0.00250062 4294967295
