0.0 0
9.6e-06 4294967295
0.000168181 4294967295
0.000805699 4294967295
0.000817715 4294967295
0.00206738 4294967295
0.00209141 4294967295
0.00210343 4294967295
0.00212746 4294967295
0.00420642 2920
0.00420642 2920
0.00990181 2920
0.00990181 2920
0.00990181 3592
0.0111995 3592
0.0112116 3592
0.012329 3592
0.0123411 3592
0.0123531 3592
0.0139632 3592
0.0139632 3592
0.0139632 6226
0.0139752 6226
0.0139873 6226
0.0139993 6226
0.0158137 6226
0.0158137 6226
0.0158137 6963
0.0158257 6963
0.0158377 6963
0.0158497 6963
0.0178684 6963
0.0178684 6963
0.0178684 7319
0.0178804 7319
0.0178925 7319
0.0179045 7319
0.0179165 7319
0.0199352 7319
0.0199352 7319
0.0199352 7606
0.0199472 7606
0.0199592 7606
0.0199712 7606
0.0199832 7606
0.0219659 7606
0.0219659 7606
0.0219659 7607
0.0219779 7607
0.0219899 7607
0.0220019 7607
0.0220139 7607
0.0238644 7607
0.0238644 7607
0.0238644 7227
0.0238764 7227
0.0238884 7227
0.0239005 7227
0.0239125 7227
0.0257509 7227
0.0257509 7227
0.0257509 6799
0.0257629 6799
0.0257749 6799
0.025787 6799
0.025799 6799
0.0276096 6799
0.0276096 6799
0.0276096 6369
0.0276216 6369
0.0276336 6369
0.0276456 6369
0.0276576 6369
0.0294243 6369
0.0294243 6369
0.0294243 5840
0.0294363 5840
0.0294483 5840
0.0294604 5840
0.0294724 5840
0.0311186 5840
0.0311186 5840
0.0311186 5421
0.0311306 5421
0.0311426 5421
0.0311546 5421
0.0326446 5421
0.0326446 5421
0.0326446 4779
0.0326566 4779
0.0326686 4779
0.0326806 4779
0.0341105 4779
0.0341226 4779
0.0341226 4779
0.0341226 4617
0.0341346 4617
0.0341466 4617
0.0355284 4617
0.0355404 4617
0.0355525 4617
0.0370545 4617
0.0370545 4617
0.0370545 5023
0.0370665 5023
0.0370785 5023
0.0370905 5023
0.0386257 5023
0.0386377 5023
