0.0 0
4.16e-05 4.16e-05
0.000106956 4.4569e-05
0.000491803 8.7103e-05
0.000503819 0.000125823
0.00126083 0.000206223
0.00127284 0.000278075
0.00128486 0.000340945
0.00130889 0.00039896
0.00278686 0.000539844
0.00281089 0.000666121
0.00282291 0.000776613
0.00283492 0.000874796
0.00285895 0.000962208
0.00288299 0.0010417
0.00290702 0.00111125
0.00293105 0.00117511
0.00798979 0.0011754
0.00801382 0.00117715
0.00803785 0.00118018
0.0080739 0.00118583
0.00956388 0.00123587
0.00958792 0.00128115
0.00959993 0.00131927
0.00961195 0.00135112
0.00962396 0.0013805
0.00964799 0.0014047
0.0108616 0.00139132
0.0108856 0.00137962
0.0108977 0.00136939
0.0109097 0.00136043
0.0109217 0.00135259
0.0109457 0.00134573
0.0109577 0.00134123
0.0123997 0.00136583
0.0124357 0.00138886
0.0124477 0.00140901
0.0124597 0.00142664
0.0124718 0.00144207
0.0124958 0.00145557
0.0125078 0.00146738
0.0125198 0.00147922
0.0139738 0.00149108
0.0140218 0.00150296
0.0140338 0.00151335
0.0140459 0.00152244
0.0140579 0.0015304
0.0140819 0.00153737
0.0140939 0.00154346
0.0141059 0.00154879
0.0155719 0.00155496
0.0155839 0.00156186
0.015632 0.00156789
0.015644 0.00157317
0.015656 0.00157779
0.015668 0.00158184
0.015692 0.00158537
0.0157041 0.00158847
0.0157161 0.00159118
0.0175305 0.00163711
0.0175425 0.00167729
0.0175545 0.00171396
0.0176026 0.00174604
0.0176146 0.00177411
0.0176266 0.00179868
0.0176386 0.00182017
0.0176627 0.00183898
0.0176747 0.00185543
0.0176867 0.00186983
0.0176942 0.00188337
