0.0 0
4.1852e-05 1348
4.1852e-05 1348
0.000107327 2696
0.00120299 4044
0.00121421 5392
0.00325546 5392
0.00325546 2696
0.00727031 3370
0.00728152 3909
0.00928901 4373
0.00930022 4788
0.0113077 5167
0.0113189 5518
0.0113301 5847
0.0133264 6157
0.0133376 6452
0.0133488 6733
0.0133601 7002
0.0153451 7261
0.0153563 7511
0.0153675 7752
0.0153788 7986
0.01539 8213
0.0173638 8434
0.017375 8649
0.0173862 8859
0.0173975 9064
0.0174087 9264
0.0174199 9460
0.0193825 9652
0.0193937 9840
0.0194049 10024
0.0194162 10205
0.0194274 10383
0.0194386 10558
0.0194498 10730
0.0214012 10899
0.0214124 11065
0.0214236 11229
0.0214349 11390
0.0214461 11549
0.0214573 11706
0.0214685 11861
0.0234199 12014
0.0234311 12165
0.0234423 12314
0.0234536 12461
0.0234648 12606
0.023476 12750
0.0234872 12892
0.0234984 13032
0.025405 13171
0.0254162 13308
0.0254274 13444
0.0254386 13579
0.0254498 13712
0.025461 13844
0.0254723 13975
0.0254835 14105
0.0254947 14233
0.02739 14360
0.0274012 14486
0.0274124 14611
0.0274237 14735
0.0274349 14858
0.0274461 14980
0.0274573 15101
0.0274685 15221
0.0274797 15340
0.027491 15458
0.0294087 15575
0.0294199 15691
0.0294311 15806
0.0294424 15920
0.0294536 16034
0.0294648 16147
0.029476 16259
0.0294872 16370
0.0294984 16481
0.0295097 16591
0.0295209 16700
0.0314274 16808
0.0314386 16916
0.0314498 17023
0.0314611 17129
0.0314723 17235
0.0314835 17340
0.0314947 17444
0.0315059 17548
0.0315171 17651
0.0315284 17753
0.0315396 17855
0.0315508 17956
0.0334349 18057
0.0334461 18157
0.0334573 18257
0.0334685 18356
0.0334798 18454
0.033491 18552
0.0335022 18649
0.0335134 18746
0.0335246 18842
0.0335358 18938
0.0335471 19033
0.0335583 19128
0.0335695 19222
0.0354312 19316
0.0354424 19410
0.0354536 19503
0.0354648 19596
0.035476 19688
0.0354872 19780
0.0354985 19871
0.0355097 19962
0.0355209 20053
0.0355321 20143
0.0355433 20233
0.0355545 20322
0.0355658 20411
0.035577 20500
0.0374499 20588
0.0374611 20676
0.0374723 20763
0.0374835 20850
0.0374947 20937
0.0375059 21023
0.0375172 21109
0.0375284 21195
0.0375396 21280
0.0375508 21365
0.037562 21450
0.0375732 21534
0.0375845 21618
0.0375957 21702
0.0376069 21785
0.0395023 21785
0.0395023 7366
