0.0 0
4.56e-05 4.56e-05
0.000226797 6.2549e-05
0.000587277 9.979e-05
0.000599293 0.000133878
0.00129622 0.000205761
0.00132025 0.000271662
0.00133227 0.000329326
0.0013563 0.000382786
0.00271411 0.000512173
0.00273814 0.000628391
0.00276217 0.000730082
0.0027862 0.000822065
0.00279822 0.00090255
0.00282225 0.000975979
0.00284629 0.00104023
0.00287032 0.00109945
0.012375 0.00116326
0.012399 0.0012176
0.0139731 0.00126817
0.0139851 0.00131091
0.0139971 0.00134681
0.0140091 0.00137973
0.0155592 0.00140553
0.0155712 0.0014281
0.0155832 0.00144785
0.0155953 0.00146513
0.0172775 0.00149678
0.0172895 0.00152597
0.0173015 0.00155151
0.0173135 0.00157386
0.0173256 0.00159341
0.0192361 0.00163906
0.0192481 0.00167901
0.0192601 0.00171546
0.0192722 0.00174735
0.0192842 0.00177526
0.0192962 0.00179968
0.0213269 0.00183607
0.0213389 0.00186791
0.0213509 0.00189577
0.0213629 0.00192014
0.021375 0.00194297
0.021387 0.00196295
0.021399 0.00198043
0.0235258 0.00200774
0.0235378 0.00203164
0.0235499 0.00205255
0.0235619 0.00207085
0.0235739 0.00208686
0.0235859 0.00210087
0.0235979 0.00211463
0.0236099 0.00212666
0.0257488 0.0021387
0.0257608 0.00214773
0.0257728 0.00215563
0.0257848 0.00216405
0.0257968 0.00217141
0.0258089 0.00217785
0.0258209 0.00218349
0.0258329 0.00218843
0.0279477 0.00218974
0.0279597 0.00218938
0.0279717 0.00219058
0.0279838 0.00219162
0.0279958 0.00219253
0.0280078 0.00219333
0.0280198 0.00219403
0.0280318 0.00219464
0.0300505 0.00218316
0.0300625 0.00217161
0.0300745 0.00216151
0.0300866 0.00215267
0.0300986 0.00214643
0.0301106 0.00214098
0.0301226 0.00213621
0.0301346 0.00213203
0.0320452 0.00211486
0.0320572 0.00209833
0.0320692 0.00208387
0.0320812 0.00207121
0.0320932 0.00206014
0.0321052 0.00205046
0.0321173 0.00204348
0.0321293 0.00203738
0.0338956 0.00201401
0.0339076 0.00199207
0.0339197 0.00197286
0.0339317 0.00195606
0.0339437 0.00194136
0.0339557 0.00192849
0.0339677 0.00191724
0.0355659 0.00188636
0.0355779 0.00185784
0.0355899 0.00183289
0.0356019 0.00181105
0.0356139 0.00179195
0.0356259 0.00177673
0.0356379 0.00176342
0.0372841 0.00175778
0.0372962 0.00175284
0.0373082 0.00174852
0.0373202 0.00174474
0.0373322 0.00174143
0.0373442 0.00173854
0.0373562 0.00173601
0.0373683 0.00173529
0.0392427 0.00176321
0.0392548 0.00178763
0.0392668 0.001809
0.0392788 0.0018277
0.0392908 0.00184407
0.0393028 0.00185838
0.0393148 0.00187091
0.0393269 0.00188187
0.0393389 0.00189297
0.0410451 0.00188165
0.0410572 0.00186874
0.0410692 0.00185744
0.0410812 0.00184756
0.0410932 0.00183891
0.0411052 0.00183284
0.0411172 0.00182753
0.0411293 0.00182289
0.0426313 0.00179329
0.0426433 0.00176439
0.0426553 0.0017391
0.0426673 0.00171847
0.0426793 0.00170043
0.0426913 0.00168463
0.0427034 0.00167082
0.0443616 0.00167825
0.0443736 0.00168476
0.0443856 0.00169045
0.0443976 0.00169543
0.0444096 0.00170129
0.0444216 0.00170642
0.0444337 0.00171091
0.0444457 0.00171483
0.0463202 0.0017453
0.0463322 0.00177197
0.0463442 0.0017953
0.0463562 0.00181571
0.0463682 0.00183357
0.0463803 0.0018492
0.0463923 0.00186438
0.0464043 0.00187766
0.0464163 0.00188928
0.0480385 0.0018679
0.0480505 0.0018462
0.0480625 0.0018272
0.0480745 0.00181059
0.0480865 0.00179755
0.0480985 0.00178614
0.0481106 0.00177615
0.0481226 0.00176742
0.0496246 0.00174475
0.0496366 0.00172492
0.0496486 0.00170757
0.0496606 0.00169239
0.0496726 0.0016791
0.0496847 0.00166898
0.0496967 0.00166012
0.0497087 0.00165237
0.0497207 0.00164559
0.051439 0.00166669
0.051451 0.00168516
0.051463 0.00170132
0.051475 0.00171545
0.0514871 0.00172782
0.0514991 0.00173865
